Dates,17001,17003,17005,17007,17009,17011,17013,17015,17017,17019,17021,17023,17025,17027,17029,17031,17033,17035,17039,17037,17041,17043,17045,17047,17049,17051,17053,17055,17057,17059,17061,17063,17065,17067,17069,17071,17073,17075,17077,17079,17081,17083,17085,17087,17089,17091,17093,17095,17097,17099,17101,17103,17105,17107,17115,17117,17119,17121,17123,17125,17127,17109,17111,17113,17129,17131,17133,17135,17137,17139,17141,17143,17145,17147,17149,17151,17153,17155,17157,17159,17161,17165,17167,17169,17171,17173,17163,17175,17177,17179,17181,17183,17185,17187,17189,17191,17193,17195,17197,17199,17201,17203
20060107,0.084298,0,0,0.015473,0.006601,0,0,0.009677,0,0.015748,0.036504,0.000983,0,0,0.009473,0.156366,0,0,0,0.035759,0.004779,0.223095,0.046379,0,0.039186,0,0.002297,0.040828,0.12144,0,0.048385,0.005049,0,0,0,0,0.007121,0,0.063691,0,0.090678,0.00041,0.000764,0.00124,0.1532,0.097414,0.090516,0.15821,0.2175,0.167137,0,0.00755,0.029395,0.060616,0.110702,0.001694,0.030209,0.00442,0,0.0091,0.005438,0.071309,0.173779,0.064994,0.001797,0,0.008694,0.01669,0.023063,0.00312,0,0.160198,0.032088,0.003593,0,0,0,0,0,0,0.116593,0.074209,0.032274,0.001706,0,0.001105,0.040477,0,0.118462,0.079606,0.048404,0.01376,0.015466,0.01781,0.037033,0,0,0.049355,0.197817,0.125257,0.096845,0
20060114,0.081459,0,0,0.015827,0.007341,0,0,0.00529,0,0.016092,0.036179,0.001998,0,0,0.010179,0.161142,0,0,0,0.024676,0.004107,0.217469,0.049635,0,0.041961,0,0.002146,0.039001,0.110989,0,0.044082,0.005605,0,0,0,0,0.007024,0,0.065741,0,0.078488,0.001025,0.000857,0.000891,0.144681,0.083851,0.076051,0.117385,0.215001,0.136219,0,0.008912,0.022793,0.059017,0.100504,0.002365,0.028455,0.005878,0,0.004436,0.004915,0.060476,0.161072,0.057697,0.003552,0,0.007456,0.012552,0.027423,0.001081,0,0.144438,0.026595,0.003856,0,0,0,0,0,0,0.112485,0.056375,0.02651,0.002132,0,0.000529,0.037126,0,0.117922,0.080279,0.044288,0.013564,0.015757,0.019443,0.02666,0,0,0.046853,0.202198,0.111485,0.089358,0
20060121,0.08219,0,0,0.017456,0.010222,0,0,0.003728,0,0.02367,0.041433,0.001735,0,0,0.011206,0.150671,0,0,0,0.030167,0.00252,0.204461,0.041775,0,0.045423,0,0.001324,0.03659,0.100142,0,0.039013,0.007218,0,0,0,0,0.009513,0,0.068213,0,0.083418,0.000319,0.000912,0.001558,0.134956,0.076848,0.077037,0.12127,0.197629,0.139265,0,0.013138,0.024703,0.062384,0.100102,0.001101,0.027659,0.008317,0,0.004434,0.004219,0.078005,0.15041,0.056829,0.003022,0,0.010859,0.013621,0.02877,0.005968,0,0.139694,0.025788,0.003116,0,0,0,0,0,0,0.120039,0.055604,0.029325,0.003792,0,0.000529,0.038872,0,0.109382,0.07832,0.044832,0.014491,0.019042,0.028145,0.032408,0,0,0.046509,0.186167,0.100023,0.087999,0
20060128,0.084584,0,0,0.015011,0.006601,0,0,0.008599,0,0.016505,0.033427,0.000948,0,0,0.010723,0.150646,0,0,0,0.026793,0.003682,0.199017,0.038347,0,0.043638,0,0.003087,0.03547,0.098108,0,0.044381,0.005613,0,0,0,0,0.006884,0,0.066391,0,0.078603,0.000137,0.001131,0.002005,0.131329,0.078615,0.067224,0.115628,0.195137,0.127481,0,0.012114,0.025492,0.055774,0.096922,0.001749,0.023158,0.004696,0,0.005619,0.004141,0.073934,0.14595,0.054079,0.002758,0,0.00924,0.015606,0.024848,0.004408,0,0.137017,0.027982,0.004576,0,0,0,0,0,0,0.110445,0.061097,0.027693,0.002158,0,0.000971,0.03427,0,0.10575,0.072501,0.042932,0.014859,0.017364,0.022288,0.026279,0,0,0.04751,0.184886,0.094601,0.082251,0
20060204,0.081803,0,0,0.016836,0.011227,0,0,0.004386,0,0.017856,0.042646,0.000911,0,0,0.009653,0.161845,0,0,0,0.032619,0.004877,0.215211,0.044965,0,0.050423,0,0.001986,0.065989,0.098786,0,0.048313,0.007032,0,0,0,0,0.009433,0,0.093992,0,0.12229,0.001156,0.001237,0.00024,0.140902,0.097748,0.081656,0.129429,0.211813,0.140208,0,0.010336,0.028108,0.069062,0.115565,0.002214,0.027942,0.007247,0,0.005203,0.004718,0.077246,0.153333,0.061212,0.003281,0,0.010302,0.014158,0.029265,0.006858,0,0.157131,0.051521,0.010465,0,0,0,0,0,0,0.106924,0.08885,0.030907,0.002293,0,0.001063,0.039603,0,0.119418,0.083152,0.06717,0.017045,0.015858,0.025784,0.031916,0,0,0.052081,0.197809,0.141824,0.093562,0
20060211,0.089346,0,0,0.014939,0.014704,0,0,0.005185,0,0.016687,0.040605,0.00089,0,0,0.009627,0.147491,0,0,0,0.024596,0.005879,0.196007,0.039966,0,0.045141,0,0.002132,0.042752,0.103654,0,0.046079,0.004953,0,0,0,0,0.007886,0,0.0597,0,0.07721,0.000623,0.001631,0.00031,0.13133,0.077943,0.06912,0.121314,0.193577,0.130948,0,0.008515,0.021997,0.061797,0.100253,0.002006,0.02337,0.0048,0,0.008551,0.005231,0.07645,0.143239,0.054587,0.006897,0,0.006684,0.011921,0.02629,0.007095,0,0.139261,0.030141,0.01251,0,0,0,0,0,0,0.115814,0.056623,0.02462,0.00248,0,0.000465,0.03693,0,0.095833,0.07809,0.041401,0.011908,0.022999,0.020163,0.025172,0,0,0.045823,0.182334,0.100444,0.085737,0
20060218,0.07685,0,0,0.014752,0.009535,0,0,0.004395,0,0.015297,0.03859,0.000648,0,0,0.01073,0.143269,0,0,0,0.02447,0.003779,0.1934,0.039069,0,0.044198,0,0.003234,0.038089,0.098953,0,0.048825,0.005857,0,0,0,0,0.005995,0,0.065922,0,0.09044,0.000866,0.001044,0.000764,0.127114,0.079814,0.075991,0.122244,0.189517,0.132819,0,0.010914,0.022895,0.063801,0.100818,0.002047,0.025206,0.004882,0,0.006156,0.003899,0.065842,0.142957,0.058096,0.003882,0,0.008805,0.015088,0.025949,0.005822,0,0.142164,0.034885,0.007942,0,0,0,0,0,0,0.099925,0.063545,0.024993,0.002732,0,0.000377,0.038277,0,0.107106,0.080889,0.044989,0.015104,0.009638,0.024478,0.024666,0,0,0.051415,0.180854,0.106525,0.087765,0
20060225,0.09072,0,0,0.018701,0.018431,0,0,0.006436,0,0.017355,0.039667,0.000775,0,0,0.013167,0.15274,0,0,0,0.028772,0.005366,0.211025,0.049196,0,0.057211,0,0.002392,0.037639,0.093145,0,0.065423,0.005637,0,0,0,0,0.009492,0,0.063186,0,0.076232,0.00048,0.00177,0.001955,0.135182,0.087568,0.081509,0.127589,0.200328,0.13359,0,0.013914,0.027359,0.068664,0.101605,0.001422,0.028812,0.007342,0,0.009805,0.005125,0.079292,0.150244,0.063473,0.002412,0,0.011257,0.011105,0.03008,0.003395,0,0.150081,0.035979,0.00419,0,0,0,0,0,0,0.112976,0.052388,0.028902,0.00372,0,0.000257,0.042331,0,0.111038,0.082493,0.040258,0.017888,0.012428,0.022583,0.02735,0,0,0.055455,0.188007,0.099981,0.094096,0
20060304,0.088105,0,0,0.018651,0.00832,0,0,0.005117,0,0.019057,0.037208,0.002208,0,0,0.012529,0.159754,0,0,0,0.0284,0.005849,0.211509,0.056822,0,0.045089,0,0.001898,0.0429,0.100154,0,0.049962,0.006292,0,0,0,0,0.007842,0,0.075187,0,0.080729,0.000546,0.002151,0.001712,0.139319,0.088804,0.083876,0.14267,0.20433,0.146052,0,0.010366,0.026084,0.065892,0.106258,0.002457,0.031319,0.006242,0,0.004594,0.005956,0.078349,0.151433,0.063452,0.001009,0,0.010919,0.014148,0.031135,0.006648,0,0.154934,0.03184,0.007163,0,0,0,0,0,0,0.136114,0.075588,0.028379,0.004243,0,0.000331,0.04336,0,0.118788,0.08653,0.047198,0.016497,0.016871,0.028338,0.022461,0,0,0.04909,0.194172,0.122689,0.093666,0
