CountyNum,CountyName,PercLTPov,PopLT6,TotTest16,Less5,Five2Nine,Over10,Over5,Poulation,SaleBW06,SaleBW07,SaleBW08,SaleBW09,SaleBW10,SaleBW11,SaleBW12,SaleBW13,SaleBW14,SaleBW15,SaleBW16,SaleBW17,CumSaleBW,NSaleBW06,NSaleBW07,NSaleBW08,NSaleBW09,NSaleBW10,NSaleBW11,NSaleBW12,NSaleBW13,NSaleBW14,NSaleBW15,NSaleBW16,NSaleBW17,CumNSaleBW,VolBW06,VolBW07,VolBW08,VolBW09,VolBW10,VolBW11,VolBW12,VolBW13,VolBW14,VolBW15,VolBW16,VolBW17,CumVolBW,NVol06,NVol07,NVol08,NVol09,NVol10,NVol11,NVol12,NVol13,NVol14,NVol15,NVol16,NVol17,CumNVol
17079,Jasper,12.40000000000,836,92,97,3.30000000000,0.00000000000,3.30000000000,9578,0.00000000000,6200.00000000000,4950.00000000000,4240.00000000000,2.97000000000,7790.00000000000,6480.00000000000,6140.00000000000,5780.00000000000,0.00000000000,0.00000000000,0.00000000000,41600.00000000000,0.00000000000,0.64700000000,0.51600000000,0.44200000000,0.00031000000,0.81300000000,0.67700000000,0.64200000000,0.60300000000,0.00000000000,0.00000000000,0.00000000000,0.36200000000,0.00000000000,577000.00000000000,435000.00000000000,376000.00000000000,304.00000000000,845000.00000000000,596000.00000000000,584000.00000000000,563000.00000000000,0.00000000000,0.00000000000,0.00000000000,3980000.00000000000,0.00000000000,60.20000000000,45.40000000000,39.30000000000,0.03180000000,88.20000000000,62.30000000000,61.00000000000,58.80000000000,0.00000000000,0.00000000000,0.00000000000,34.60000000000
17005,Bond,15.70000000000,"1,120",227,98,0.90000000000,1.30000000000,2.20000000000,16948,0.00000000000,0.00000000000,7770.00000000000,7190.00000000000,0.00000000000,8850.00000000000,6550.00000000000,6660.00000000000,6130.00000000000,0.00000000000,0.00000000000,0.00000000000,43200.00000000000,0.00000000000,0.00000000000,0.45800000000,0.42400000000,0.00000000000,0.52200000000,0.38600000000,0.39300000000,0.36200000000,0.00000000000,0.00000000000,0.00000000000,0.21200000000,0.00000000000,0.00000000000,674000.00000000000,641000.00000000000,0.00000000000,977000.00000000000,570000.00000000000,604000.00000000000,544000.00000000000,0.00000000000,0.00000000000,0.00000000000,4010000.00000000000,0.00000000000,0.00000000000,39.70000000000,37.80000000000,0.00000000000,57.70000000000,33.60000000000,35.60000000000,32.10000000000,0.00000000000,0.00000000000,0.00000000000,19.70000000000
17119,Madison,13.50000000000,"22,060","4,171",97,2.40000000000,0.60000000000,3.00000000000,265428,480000.00000000000,632000.00000000000,674000.00000000000,673000.00000000000,238000.00000000000,831000.00000000000,859000.00000000000,907000.00000000000,864000.00000000000,863000.00000000000,919000.00000000000,856000.00000000000,8800000.00000000000,1.81000000000,2.38000000000,2.54000000000,2.54000000000,0.89500000000,3.13000000000,3.23000000000,3.42000000000,3.26000000000,3.25000000000,3.46000000000,3.23000000000,2.76000000000,33300000.00000000000,44800000.00000000000,46300000.00000000000,48500000.00000000000,26200000.00000000000,61900000.00000000000,65300000.00000000000,74700000.00000000000,65400000.00000000000,60000000.00000000000,63600000.00000000000,56800000.00000000000,647000000.00000000000,125.00000000000,169.00000000000,174.00000000000,183.00000000000,98.50000000000,233.00000000000,246.00000000000,281.00000000000,247.00000000000,226.00000000000,240.00000000000,214.00000000000,203.00000000000
17025,Clay,14.00000000000,"1,136",277,94,5.80000000000,0.40000000000,6.20000000000,13269,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
17101,Lawrence,16.40000000000,"1,216",259,94,3.10000000000,2.70000000000,5.80000000000,16168,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
17159,Richland,15.00000000000,"1,360",214,95,4.70000000000,0.50000000000,5.20000000000,15901,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
17121,Marion,17.80000000000,"3,365",706,94,4.40000000000,1.10000000000,5.50000000000,37902,13600.00000000000,16400.00000000000,19200.00000000000,19300.00000000000,9810.00000000000,23700.00000000000,23200.00000000000,23700.00000000000,23100.00000000000,23000.00000000000,25800.00000000000,22000.00000000000,243000.00000000000,0.35800000000,0.43400000000,0.50600000000,0.50900000000,0.25900000000,0.62600000000,0.61300000000,0.62500000000,0.61000000000,0.60600000000,0.67900000000,0.58000000000,0.53400000000,988000.00000000000,1210000.00000000000,1600000.00000000000,1770000.00000000000,1270000.00000000000,2180000.00000000000,2340000.00000000000,2570000.00000000000,2090000.00000000000,1950000.00000000000,2080000.00000000000,1810000.00000000000,21900000.00000000000,26.10000000000,32.00000000000,42.30000000000,46.70000000000,33.60000000000,57.60000000000,61.80000000000,67.80000000000,55.00000000000,51.40000000000,54.90000000000,47.70000000000,48.10000000000
17027,Clinton,9.00000000000,"2,884",363,99,0.30000000000,0.60000000000,0.90000000000,37614,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
17163,St. Clair,17.00000000000,"23,655","5,459",96,3.40000000000,0.90000000000,4.40000000000,262479,625000.00000000000,666000.00000000000,711000.00000000000,726000.00000000000,219000.00000000000,849000.00000000000,930000.00000000000,931000.00000000000,956000.00000000000,995000.00000000000,1100000.00000000000,1070000.00000000000,9780000.00000000000,2.38000000000,2.54000000000,2.71000000000,2.77000000000,0.83600000000,3.24000000000,3.54000000000,3.55000000000,3.64000000000,3.79000000000,4.19000000000,4.09000000000,3.11000000000,44900000.00000000000,47800000.00000000000,50200000.00000000000,54200000.00000000000,24800000.00000000000,65300000.00000000000,73000000.00000000000,76800000.00000000000,76400000.00000000000,75100000.00000000000,82300000.00000000000,80000000.00000000000,751000000.00000000000,171.00000000000,182.00000000000,191.00000000000,207.00000000000,94.60000000000,249.00000000000,278.00000000000,293.00000000000,291.00000000000,286.00000000000,313.00000000000,305.00000000000,238.00000000000
17191,Wayne,15.80000000000,"1,360",313,96,2.90000000000,0.60000000000,3.50000000000,16495,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
